Time,Untitled,Untitled 1,Untitled 2,Untitled 3
7/7/2019 03:25:01.545,28.497461,28.51677,28.499985,28.524703
7/7/2019 03:30:01.081,28.492888,28.503378,28.504689,28.499854
7/7/2019 03:35:01.724,28.489839,28.509312,28.508656,28.502837
7/7/2019 03:40:01.302,28.500247,28.512737,28.497215,28.524162
7/7/2019 03:45:01.153,28.504411,28.520523,28.514737,28.518327
7/7/2019 03:50:01.078,28.521638,28.511311,28.513639,28.498346
7/7/2019 03:55:00.903,28.523769,28.51754,28.507181,28.515016
7/7/2019 04:00:01.577,28.508885,28.498674,28.507246,28.528325
7/7/2019 04:05:01.454,28.50664,28.517868,28.50923,28.485429
7/7/2019 04:10:01.973,28.497592,28.522572,28.507377,28.523851
7/7/2019 04:15:00.909,28.498657,28.509164,28.50664,28.530964
7/7/2019 04:20:01.232,28.501263,28.502263,28.502181,28.492396
7/7/2019 04:25:01.314,28.495231,28.50423,28.498034,28.518032
7/7/2019 04:30:01.703,28.501182,28.494773,28.50164,28.530555
7/7/2019 04:35:00.864,28.499624,28.508394,28.49651,28.496543
7/7/2019 04:40:01.333,28.506951,28.509295,28.497231,28.49787
7/7/2019 04:45:01.343,28.498903,28.510213,28.507263,28.52467
7/7/2019 04:50:01.491,28.497248,28.498887,28.515589,28.525309
7/7/2019 04:55:00.909,28.498592,28.489822,28.527063,28.495281
7/7/2019 05:00:00.879,28.498182,28.496805,28.523883,28.520572
7/7/2019 05:05:00.814,28.514901,28.503312,28.519114,28.525719
7/7/2019 05:10:01.580,28.509164,28.495018,28.516638,28.503984
7/7/2019 05:15:00.891,28.51177,28.493494,28.511229,28.503067
7/7/2019 05:20:00.932,28.515212,28.492117,28.502968,28.518458
7/7/2019 05:25:00.878,28.515327,28.497035,28.509852,28.53103
7/7/2019 05:30:02.002,28.508787,28.48915,28.495035,28.492363
7/7/2019 05:35:01.508,28.500739,28.502411,28.500591,28.508525
7/7/2019 05:40:01.213,28.498641,28.505263,28.515917,28.509771
7/7/2019 05:45:01.001,28.497182,28.492789,28.506509,28.527621
7/7/2019 05:50:00.998,28.498461,28.489232,28.511459,28.49097
7/7/2019 05:55:01.881,28.505607,28.500083,28.513049,28.500985
7/7/2019 06:00:01.330,28.520572,28.498952,28.523064,28.539488
7/7/2019 06:05:01.586,28.512344,28.501624,28.517065,28.49074
7/7/2019 06:10:01.004,28.511049,28.494641,28.507738,28.509951
7/7/2019 06:15:00.837,28.505394,28.502378,28.506738,28.530653
7/7/2019 06:20:00.815,28.497231,28.50205,28.506263,28.506443
7/7/2019 06:25:01.753,28.492592,28.51513,28.491576,28.494936
7/7/2019 06:30:01.438,28.494543,28.501608,28.494969,28.509377
7/7/2019 06:35:00.987,28.4862,28.503444,28.499018,28.530702
7/7/2019 06:40:00.927,28.503968,28.501788,28.505263,28.507099
7/7/2019 06:45:00.933,28.515376,28.507345,28.499428,28.503181
7/7/2019 06:50:01.130,28.515311,28.503296,28.50482,28.52113
7/7/2019 06:55:01.403,28.513704,28.497084,28.494428,28.518704
7/7/2019 07:00:01.191,28.503362,28.500936,28.497215,28.498067
7/7/2019 07:05:00.987,28.493101,28.502985,28.49751,28.512131
7/7/2019 07:10:01.503,28.492822,28.498313,28.494445,28.518507
7/7/2019 07:15:01.302,28.497215,28.500591,28.499821,28.519228
7/7/2019 07:20:00.930,28.502099,28.508263,28.503296,28.499428
7/7/2019 07:25:00.988,28.509033,28.502165,28.508394,28.518556
7/7/2019 07:30:01.109,28.500886,28.510705,28.499182,28.529063
7/7/2019 07:35:01.404,28.508312,28.515442,28.497362,28.492134
7/7/2019 07:40:00.924,28.504804,28.523801,28.506345,28.50682
7/7/2019 07:45:01.112,28.520982,28.5189,28.512,28.536029
7/7/2019 07:50:01.767,28.51995,28.502509,28.506312,28.494494
7/7/2019 07:55:01.489,28.514524,28.502919,28.508853,28.502755
7/7/2019 08:00:01.075,28.523179,28.507722,28.508361,28.505673
7/7/2019 08:05:01.409,28.516966,28.508131,28.507427,28.526522
7/7/2019 08:10:01.486,28.512278,28.504443,28.52449,28.510082
7/7/2019 08:15:01.661,28.503853,28.511311,28.526014,28.489216
7/7/2019 08:20:01.582,28.521048,28.506296,28.528817,28.514999
7/7/2019 08:25:01.551,28.508082,28.512114,28.516884,28.520376
7/7/2019 08:30:01.067,28.511508,28.509721,28.521458,28.508017
7/7/2019 08:35:00.858,28.503116,28.504394,28.517589,28.502329
7/7/2019 08:40:01.605,28.488855,28.511983,28.52667,28.529227
7/7/2019 08:45:01.568,28.495543,28.516212,28.51618,28.511049
7/7/2019 08:50:01.440,28.503739,28.530047,28.50859,28.498198
7/7/2019 08:55:01.453,28.505181,28.519425,28.496444,28.493723
7/7/2019 09:00:00.891,28.498313,28.525949,28.49851,28.511819
7/7/2019 09:05:00.889,28.50187,28.528276,28.498657,28.527965
7/7/2019 09:10:01.301,28.509131,28.498116,28.501477,28.493035
7/7/2019 09:15:01.014,28.50864,28.504591,28.499674,28.513606
7/7/2019 09:20:01.596,28.510311,28.498428,28.504755,28.530227
7/7/2019 09:25:01.127,28.51518,28.495199,28.498379,28.511508
7/7/2019 09:30:01.691,28.517081,28.492773,28.50782,28.49256
7/7/2019 09:35:00.882,28.516458,28.493494,28.510738,28.518097
7/7/2019 09:40:00.783,28.511885,28.496526,28.511721,28.52426
7/7/2019 09:45:00.865,28.509967,28.49056,28.514737,28.492068
7/7/2019 09:50:01.442,28.508656,28.499985,28.510721,28.52149
7/7/2019 09:55:01.285,28.501591,28.498805,28.505968,28.524719
7/7/2019 10:00:00.980,28.509443,28.497166,28.49969,28.491707
7/7/2019 10:05:00.778,28.49692,28.500968,28.500329,28.512868
7/7/2019 10:10:01.669,28.501968,28.502263,28.495412,28.533571
7/7/2019 10:15:00.888,28.495264,28.507377,28.500739,28.490871
7/7/2019 10:20:00.916,28.500165,28.506214,28.501985,28.511885
7/7/2019 10:25:01.468,28.508672,28.511311,28.502558,28.525424
7/7/2019 10:30:01.423,28.508082,28.51136,28.499067,28.499428
7/7/2019 10:35:01.534,28.510229,28.506263,28.501198,28.508345
7/7/2019 10:40:01.329,28.516343,28.507607,28.502132,28.529948
7/7/2019 10:45:00.858,28.509541,28.526572,28.508017,28.501608
7/7/2019 10:50:01.285,28.50682,28.512803,28.500428,28.502886
7/7/2019 10:55:01.392,28.506607,28.522474,28.501608,28.524703
7/7/2019 11:00:01.191,28.502083,28.493363,28.52508,28.508541
7/7/2019 11:05:00.798,28.49869,28.5001,28.504132,28.500968
7/7/2019 11:10:02.568,28.498805,28.506853,28.506804,28.514262
7/7/2019 11:15:00.986,28.515081,28.503689,28.520753,28.519917
7/7/2019 11:20:01.203,28.516786,28.509049,28.514229,28.50423
7/7/2019 11:25:00.767,28.510705,28.498362,28.509689,28.492773
7/7/2019 11:30:01.019,28.511918,28.51636,28.514524,28.51831
7/7/2019 11:35:00.955,28.495576,28.514295,28.503558,28.510688
7/7/2019 11:40:01.031,28.495002,28.516425,28.506214,28.524277
7/7/2019 11:45:01.052,28.500231,28.523343,28.507771,28.514196
7/7/2019 11:50:01.707,28.503312,28.526539,28.514852,28.504624
7/7/2019 11:55:01.265,28.50287,28.502804,28.504722,28.494379
7/7/2019 12:00:01.521,28.497756,28.491183,28.509951,28.523638
7/7/2019 12:05:01.844,28.497805,28.505017,28.499706,28.522752
7/7/2019 12:10:00.999,28.497789,28.520753,28.502968,28.493478
7/7/2019 12:15:01.064,28.498543,28.522048,28.505673,28.513704
7/7/2019 12:20:01.094,28.502837,28.503165,28.506968,28.521638
7/7/2019 12:25:00.968,28.502903,28.505738,28.516753,28.503591
7/7/2019 12:30:02.001,28.508263,28.519245,28.503902,28.502378
7/7/2019 12:35:00.907,28.498772,28.506164,28.503575,28.532571
7/7/2019 12:40:01.347,28.493428,28.499034,28.503984,28.509246
7/7/2019 12:45:00.812,28.513541,28.494084,28.506968,28.510197
7/7/2019 12:50:01.754,28.515737,28.509607,28.518999,28.520917
7/7/2019 12:55:01.524,28.513393,28.501362,28.504345,28.502837
7/7/2019 13:00:01.816,28.508836,28.505771,28.501542,28.512065
7/7/2019 13:05:02.037,28.496199,28.511033,28.511492,28.523326
7/7/2019 13:10:01.565,28.509525,28.519507,28.50487,28.495281
7/7/2019 13:15:01.334,28.503755,28.502706,28.520671,28.506853
7/7/2019 13:20:01.549,28.513082,28.509017,28.513721,28.523343
7/7/2019 13:25:01.410,28.518343,28.507754,28.502263,28.518278
7/7/2019 13:30:01.969,28.510295,28.504558,28.501706,28.503083
7/7/2019 13:35:01.034,28.498526,28.506181,28.504624,28.520179
7/7/2019 13:40:01.090,28.493215,28.502739,28.508099,28.51236
7/7/2019 13:45:01.583,28.504607,28.495707,28.513885,28.51359
7/7/2019 13:50:01.441,28.501722,28.496182,28.524277,28.49733
7/7/2019 13:55:01.391,28.512721,28.50087,28.521425,28.503362
7/7/2019 14:00:01.254,28.514983,28.501755,28.522359,28.520949
7/7/2019 14:05:01.175,28.511033,28.508885,28.515606,28.523851
7/7/2019 14:10:01.781,28.513622,28.520769,28.510164,28.502968
7/7/2019 14:15:01.880,28.520818,28.517901,28.493773,28.49751
7/7/2019 14:20:01.461,28.51359,28.506378,28.50187,28.509902
7/7/2019 14:25:01.019,28.51613,28.503394,28.512983,28.52885
7/7/2019 14:30:01.320,28.507574,28.503771,28.525768,28.510115
7/7/2019 14:35:01.473,28.497264,28.50505,28.507886,28.497772
7/7/2019 14:40:00.979,28.497575,28.503771,28.508754,28.509492
7/7/2019 14:45:01.904,28.499952,28.501755,28.498313,28.524392
7/7/2019 14:50:01.733,28.495871,28.497018,28.503821,28.509721
7/7/2019 14:55:01.518,28.512328,28.498559,28.49192,28.501296
7/7/2019 15:00:01.093,28.51177,28.497903,28.511951,28.514557
7/7/2019 15:05:01.125,28.502116,28.488167,28.505001,28.521359
7/7/2019 15:10:01.097,28.499837,28.497543,28.524588,28.518097
7/7/2019 15:15:01.318,28.498641,28.514196,28.522621,28.506427
7/7/2019 15:20:01.222,28.504279,28.514163,28.526063,28.485643
7/7/2019 15:25:01.802,28.512983,28.501214,28.519573,28.513311
7/7/2019 15:30:01.837,28.516868,28.497592,28.499198,28.521408
7/7/2019 15:35:00.908,28.516016,28.501329,28.500657,28.52372
7/7/2019 15:40:00.974,28.511672,28.504116,28.498034,28.501313
7/7/2019 15:45:01.015,28.519704,28.509,28.498166,28.504722
7/7/2019 15:50:01.191,28.50364,28.515753,28.501034,28.532653
7/7/2019 15:55:00.910,28.499592,28.509771,28.501804,28.500952
7/7/2019 16:00:01.373,28.497821,28.513721,28.50682,28.499985
7/7/2019 16:05:01.628,28.492511,28.510738,28.502083,28.507459
7/7/2019 16:10:01.738,28.496494,28.505427,28.508066,28.504755
7/7/2019 16:15:01.560,28.495871,28.50128,28.516163,28.525244
7/7/2019 16:20:01.379,28.506886,28.499165,28.493805,28.519097
7/7/2019 16:25:00.874,28.508754,28.495313,28.512868,28.502476
7/7/2019 16:30:01.138,28.510951,28.512131,28.509639,28.501673
7/7/2019 16:35:01.264,28.500116,28.512754,28.515327,28.526736
7/7/2019 16:40:01.073,28.496903,28.511049,28.513032,28.525309
7/7/2019 16:45:01.535,28.501378,28.512082,28.518196,28.507427
7/7/2019 16:50:01.628,28.501018,28.513655,28.525293,28.494248
7/7/2019 16:55:01.268,28.503247,28.523703,28.518704,28.501608
7/7/2019 17:00:01.265,28.504394,28.525982,28.526063,28.500805
7/7/2019 17:05:00.945,28.505656,28.517704,28.508246,28.517343
7/7/2019 17:10:01.427,28.519294,28.510246,28.497297,28.519868
7/7/2019 17:15:00.769,28.52049,28.514885,28.509361,28.498838
7/7/2019 17:20:01.409,28.517999,28.518032,28.498674,28.497231
7/7/2019 17:25:00.855,28.525572,28.514737,28.498887,28.518032
7/7/2019 17:30:01.237,28.508459,28.500526,28.501067,28.52308
7/7/2019 17:35:01.828,28.516557,28.504952,28.499165,28.515589
7/7/2019 17:40:00.862,28.511754,28.495756,28.51554,28.507738
7/7/2019 17:45:01.282,28.509967,28.496526,28.514786,28.489872
7/7/2019 17:50:01.347,28.498149,28.502476,28.500001,28.518573
7/7/2019 17:55:01.599,28.500526,28.514491,28.505312,28.526801
7/7/2019 18:00:01.708,28.505771,28.517999,28.516671,28.512573
7/7/2019 18:05:01.815,28.506427,28.521031,28.517638,28.513409
7/7/2019 18:10:01.110,28.510656,28.510377,28.522785,28.501608
7/7/2019 18:15:01.537,28.517556,28.503657,28.527785,28.518622
7/7/2019 18:20:00.927,28.505853,28.499542,28.515524,28.526244
7/7/2019 18:25:01.517,28.508492,28.49474,28.519687,28.51259
7/7/2019 18:30:01.266,28.500296,28.497789,28.515409,28.522113
7/7/2019 18:35:00.845,28.497854,28.499624,28.501722,28.494527
7/7/2019 18:40:01.521,28.500985,28.501591,28.500542,28.49215
7/7/2019 18:45:01.722,28.499936,28.518933,28.510574,28.506918
7/7/2019 18:50:01.457,28.509557,28.520851,28.508115,28.515639
7/7/2019 18:55:02.051,28.509164,28.512983,28.51118,28.517163
7/7/2019 19:00:00.924,28.519769,28.510787,28.518081,28.523916
7/7/2019 19:05:00.818,28.518982,28.507033,28.525178,28.501509
7/7/2019 19:10:01.747,28.52149,28.520884,28.518228,28.498379
7/7/2019 19:15:01.546,28.510869,28.511246,28.517753,28.498821
7/7/2019 19:20:01.962,28.523588,28.498346,28.497821,28.502755
7/7/2019 19:25:01.334,28.516573,28.4941,28.502149,28.526604
7/7/2019 19:30:01.347,28.522933,28.492052,28.504509,28.511967
7/7/2019 19:35:00.830,28.512295,28.49474,28.506607,28.501493
7/7/2019 19:40:01.290,28.512016,28.509623,28.498247,28.518802
7/7/2019 19:45:01.437,28.516442,28.510049,28.508672,28.518081
7/7/2019 19:50:00.865,28.508181,28.490593,28.518573,28.528998
7/7/2019 19:55:01.393,28.50764,28.49474,28.517655,28.495068
7/7/2019 20:00:01.583,28.497412,28.495559,28.525473,28.502657
7/7/2019 20:05:01.908,28.499264,28.516573,28.513327,28.504214
7/7/2019 20:10:01.517,28.49515,28.515966,28.518458,28.520917
7/7/2019 20:15:01.220,28.497903,28.508918,28.519687,28.522933
7/7/2019 20:20:01.141,28.501198,28.503198,28.504165,28.506918
7/7/2019 20:25:01.190,28.512295,28.500132,28.495117,28.498854
7/7/2019 20:30:01.330,28.516311,28.501591,28.49733,28.494854
7/7/2019 20:35:01.627,28.516901,28.501411,28.492658,28.511115
7/7/2019 20:40:01.156,28.513344,28.506328,28.497444,28.530522
7/7/2019 20:45:00.987,28.521539,28.51318,28.495313,28.510164
7/7/2019 20:50:01.546,28.51395,28.514491,28.509754,28.510361
7/7/2019 20:55:01.548,28.512131,28.504427,28.514245,28.493658
7/7/2019 21:00:01.233,28.515671,28.51018,28.519507,28.510033
7/7/2019 21:05:01.035,28.509197,28.512655,28.512819,28.51577
7/7/2019 21:10:01.129,28.50069,28.500772,28.517688,28.51554
7/7/2019 21:15:01.625,28.507722,28.517425,28.523818,28.529522
7/7/2019 21:20:00.999,28.495854,28.497821,28.519769,28.498493
7/7/2019 21:25:01.085,28.494002,28.497575,28.518196,28.518769
7/7/2019 21:30:01.050,28.501231,28.49733,28.518081,28.529801
7/7/2019 21:35:01.159,28.51295,28.513065,28.522572,28.510066
7/7/2019 21:40:01.203,28.507033,28.505673,28.511328,28.501116
7/7/2019 21:45:00.798,28.515065,28.493183,28.494264,28.521687
7/7/2019 21:50:01.395,28.516753,28.49474,28.501854,28.532358
7/7/2019 21:55:01.115,28.507033,28.498706,28.513508,28.502903
7/7/2019 22:00:01.266,28.505345,28.508115,28.503116,28.505771
7/7/2019 22:05:01.489,28.501936,28.514655,28.509262,28.496494
7/7/2019 22:10:02.094,28.495805,28.508148,28.509705,28.509328
7/7/2019 22:15:01.364,28.512639,28.505509,28.50169,28.522261
7/7/2019 22:20:01.597,28.513721,28.499559,28.505886,28.515114
7/7/2019 22:25:00.828,28.518278,28.493773,28.518851,28.494068
7/7/2019 22:30:01.332,28.514491,28.49492,28.518294,28.512311
7/7/2019 22:35:00.911,28.504706,28.499739,28.513573,28.530473
7/7/2019 22:40:00.910,28.498084,28.506115,28.528621,28.515278
7/7/2019 22:45:01.081,28.49569,28.522998,28.52072,28.500952
7/7/2019 22:50:01.205,28.492297,28.506755,28.506705,28.50323
7/7/2019 22:55:01.126,28.494477,28.511705,28.501673,28.509738
7/7/2019 23:00:01.387,28.504099,28.511869,28.511016,28.525441
7/7/2019 23:05:00.938,28.511426,28.496199,28.502067,28.507377
7/7/2019 23:10:01.208,28.525916,28.491527,28.51318,28.495133
7/7/2019 23:15:00.799,28.503902,28.502903,28.517261,28.514639
7/7/2019 23:20:01.187,28.507476,28.508017,28.514655,28.503427
7/7/2019 23:25:01.266,28.516229,28.502067,28.524605,28.517507
7/7/2019 23:30:01.552,28.510902,28.492592,28.516786,28.529293
7/7/2019 23:35:01.304,28.516425,28.497215,28.506492,28.499837
7/7/2019 23:40:01.593,28.519704,28.512705,28.528948,28.496526
7/7/2019 23:45:01.361,28.508312,28.502345,28.524113,28.510066
7/7/2019 23:50:01.660,28.523523,28.50305,28.51554,28.525195
7/7/2019 23:55:00.874,28.509951,28.504378,28.531587,28.517212
7/8/2019 00:00:01.651,28.50482,28.508672,28.521179,28.489363
7/8/2019 00:05:01.670,28.500805,28.497002,28.496002,28.501001
7/8/2019 00:10:00.908,28.50105,28.506509,28.503706,28.513491
7/8/2019 00:15:01.178,28.502165,28.511623,28.507394,28.524195
7/8/2019 00:20:01.064,28.498624,28.504853,28.526654,28.511951
7/8/2019 00:25:01.784,28.496969,28.502935,28.526588,28.502149
7/8/2019 00:30:01.496,28.495035,28.502722,28.524326,28.490724
7/8/2019 00:35:01.739,28.506427,28.512983,28.497379,28.507558
7/8/2019 00:40:01.117,28.506984,28.508672,28.492986,28.520163
7/8/2019 00:45:01.021,28.516802,28.495985,28.510262,28.520097
7/8/2019 00:50:00.868,28.500329,28.494527,28.509066,28.490527
7/8/2019 00:55:01.503,28.49692,28.501739,28.506164,28.503984
7/8/2019 01:00:01.054,28.499772,28.501231,28.505787,28.515245
7/8/2019 01:05:01.365,28.512852,28.50764,28.50464,28.526916
7/8/2019 01:10:01.522,28.513393,28.515507,28.500329,28.493101
7/8/2019 01:15:01.244,28.510082,28.525605,28.513967,28.504394
7/8/2019 01:20:00.954,28.518786,28.52013,28.514934,28.516294
7/8/2019 01:25:01.891,28.510213,28.51736,28.506066,28.524539
7/8/2019 01:30:01.161,28.509197,28.512246,28.531292,28.510148
7/8/2019 01:35:01.334,28.511098,28.520736,28.511819,28.495838
7/8/2019 01:40:01.498,28.51677,28.507476,28.516868,28.512033
7/8/2019 01:45:01.609,28.516802,28.516688,28.51854,28.524654
7/8/2019 01:50:01.363,28.515639,28.506984,28.513327,28.502362
7/8/2019 01:55:01.412,28.51595,28.499395,28.517884,28.490544
7/8/2019 02:00:01.285,28.510902,28.506214,28.51913,28.50523
7/8/2019 02:05:01.177,28.516934,28.516327,28.524818,28.529653
7/8/2019 02:10:02.268,28.516147,28.517933,28.529358,28.511574
7/8/2019 02:15:01.377,28.503378,28.501919,28.498444,28.494068
7/8/2019 02:20:01.380,28.496887,28.499706,28.500329,28.507918
7/8/2019 02:25:01.035,28.497625,28.495969,28.495068,28.532374
7/8/2019 02:30:01.706,28.513065,28.504378,28.511606,28.498346
7/8/2019 02:35:01.234,28.506066,28.503296,28.510295,28.494641
7/8/2019 02:40:01.055,28.501739,28.501755,28.529653,28.511033
7/8/2019 02:45:00.923,28.501903,28.501526,28.512721,28.526408
7/8/2019 02:50:08.193,28.503411,28.501673,28.509705,28.513098
7/8/2019 02:55:01.256,28.504755,28.492052,28.497002,28.490396
7/8/2019 03:00:01.159,28.511164,28.499706,28.499083,28.518261
7/8/2019 03:05:01.199,28.499215,28.505345,28.502099,28.526752
7/8/2019 03:10:01.062,28.501706,28.511033,28.513098,28.516098
7/8/2019 03:15:01.520,28.512147,28.511328,28.52967,28.491494
7/8/2019 03:20:01.571,28.519605,28.496379,28.513213,28.504722
7/8/2019 03:25:01.344,28.513721,28.488757,28.52649,28.524965
7/8/2019 03:30:00.864,28.502575,28.506738,28.512803,28.523408
7/8/2019 03:35:01.611,28.507361,28.505492,28.531866,28.498264
7/8/2019 03:40:00.801,28.501559,28.496067,28.518769,28.505427
7/8/2019 03:45:01.764,28.505574,28.503575,28.523424,28.521523
7/8/2019 03:50:01.398,28.495723,28.498051,28.528047,28.53362
7/8/2019 03:55:00.808,28.500083,28.506361,28.510311,28.491068
7/8/2019 04:00:01.113,28.493592,28.517638,28.488741,28.508197
7/8/2019 04:05:01.588,28.496592,28.506378,28.498608,28.521212
7/8/2019 04:10:01.271,28.494969,28.508197,28.515606,28.522605
7/8/2019 04:15:01.066,28.49533,28.502231,28.520507,28.517229
7/8/2019 04:20:01.280,28.507918,28.51,28.520753,28.501936
7/8/2019 04:25:01.254,28.513442,28.505017,28.513475,28.500575
7/8/2019 04:30:00.989,28.505099,28.502575,28.514803,28.507459
7/8/2019 04:35:01.329,28.502149,28.500755,28.520212,28.522457
7/8/2019 04:40:01.492,28.506787,28.517409,28.524932,28.513082
7/8/2019 04:45:01.036,28.499608,28.514196,28.509066,28.495969
7/8/2019 04:50:01.687,28.493379,28.513721,28.511901,28.516294
7/8/2019 04:55:02.122,28.501722,28.510279,28.511852,28.518638
7/8/2019 05:00:00.923,28.501313,28.502558,28.509869,28.523883
7/8/2019 05:05:01.517,28.496772,28.50823,28.515884,28.508164
7/8/2019 05:10:00.889,28.499526,28.496215,28.517983,28.48897
7/8/2019 05:15:01.885,28.507591,28.491511,28.52372,28.489921
7/8/2019 05:20:01.017,28.51241,28.508181,28.522802,28.504919
7/8/2019 05:25:01.144,28.50423,28.504624,28.515753,28.519884
7/8/2019 05:30:01.065,28.51118,28.497985,28.506132,28.521589
7/8/2019 05:35:00.894,28.513213,28.507099,28.506525,28.488954
7/8/2019 05:40:00.924,28.513918,28.500968,28.507984,28.498182
7/8/2019 05:45:01.291,28.503886,28.498116,28.515409,28.505738
7/8/2019 05:50:01.347,28.499919,28.49569,28.51536,28.513508
7/8/2019 05:55:00.787,28.502608,28.514606,28.514868,28.528784
7/8/2019 06:00:01.770,28.497838,28.513278,28.52667,28.500182
7/8/2019 06:05:01.733,28.497248,28.502788,28.529047,28.501149
7/8/2019 06:10:01.600,28.489953,28.502296,28.500673,28.522621
7/8/2019 06:15:01.096,28.494445,28.502935,28.500968,28.521064
7/8/2019 06:20:00.940,28.502706,28.509279,28.499215,28.520474
7/8/2019 06:25:01.989,28.515442,28.499674,28.504853,28.495838
7/8/2019 06:30:00.819,28.514786,28.496723,28.491642,28.496854
7/8/2019 06:35:00.824,28.511377,28.504083,28.499674,28.495182
7/8/2019 06:40:00.886,28.5001,28.514606,28.4981,28.506132
7/8/2019 06:45:01.299,28.492019,28.499887,28.497116,28.520507
7/8/2019 06:50:01.632,28.495133,28.510672,28.497952,28.51854
7/8/2019 06:55:01.065,28.493527,28.502001,28.501739,28.494166
7/8/2019 07:00:01.019,28.496576,28.501296,28.509787,28.511311
7/8/2019 07:05:01.604,28.49651,28.508181,28.520867,28.51831
7/8/2019 07:10:01.315,28.498641,28.510623,28.529932,28.526063
7/8/2019 07:15:01.515,28.503148,28.508508,28.508345,28.488741
7/8/2019 07:20:01.519,28.502099,28.502313,28.517622,28.499788
7/8/2019 07:25:01.489,28.500509,28.504738,28.513459,28.503116
7/8/2019 07:30:01.061,28.50046,28.499313,28.527145,28.521507
7/8/2019 07:35:01.834,28.506525,28.499952,28.513196,28.529227
7/8/2019 07:40:01.516,28.508263,28.501329,28.514098,28.500854
7/8/2019 07:45:00.884,28.500559,28.509705,28.516688,28.506263
7/8/2019 07:50:01.474,28.512967,28.500362,28.514376,28.518294
7/8/2019 07:55:00.966,28.507607,28.518933,28.512311,28.516032
7/8/2019 08:00:01.414,28.514721,28.505558,28.520474,28.522621
7/8/2019 08:05:01.096,28.516655,28.516114,28.531571,28.4961
7/8/2019 08:10:01.394,28.506378,28.519114,28.518966,28.496903
7/8/2019 08:15:01.222,28.500214,28.516294,28.499329,28.517032
7/8/2019 08:20:01.240,28.493543,28.503919,28.496215,28.522605
7/8/2019 08:25:01.233,28.496412,28.512967,28.50741,28.503607
7/8/2019 08:30:01.291,28.498149,28.518212,28.50087,28.501821
7/8/2019 08:35:01.453,28.495543,28.524539,28.509639,28.514491
7/8/2019 08:40:01.146,28.502886,28.517245,28.498116,28.531423
7/8/2019 08:45:01.394,28.509525,28.507574,28.503148,28.494756
7/8/2019 08:50:01.394,28.513672,28.501624,28.516343,28.506869
7/8/2019 08:55:01.107,28.518245,28.505312,28.517786,28.512082
7/8/2019 09:00:01.000,28.519032,28.503378,28.522228,28.515917
7/8/2019 09:05:01.333,28.515344,28.50646,28.506378,28.522146
7/8/2019 09:10:01.567,28.512983,28.498592,28.518622,28.499985
7/8/2019 09:15:01.407,28.510918,28.497231,28.513737,28.500116
7/8/2019 09:20:00.997,28.515983,28.505394,28.500723,28.514196
7/8/2019 09:25:01.342,28.507672,28.511328,28.506673,28.530702
7/8/2019 09:30:01.223,28.508377,28.515573,28.507804,28.500542
7/8/2019 09:35:01.436,28.501493,28.503542,28.517278,28.515639
7/8/2019 09:40:01.230,28.506312,28.506296,28.520343,28.531079
7/8/2019 09:45:01.145,28.502411,28.524474,28.515278,28.501214
7/8/2019 09:50:00.929,28.513852,28.506951,28.526096,28.499313
7/8/2019 09:55:01.269,28.515671,28.510738,28.507902,28.517884
7/8/2019 10:00:01.348,28.516081,28.50664,28.50105,28.526703
7/8/2019 10:05:01.658,28.504525,28.524572,28.501149,28.504017
7/8/2019 10:10:01.076,28.509213,28.514672,28.500641,28.502706
7/8/2019 10:15:01.453,28.515639,28.498887,28.503329,28.516147
7/8/2019 10:20:01.253,28.511901,28.494002,28.512,28.536406
7/8/2019 10:25:01.300,28.516163,28.493855,28.505099,28.500542
7/8/2019 10:30:01.106,28.50346,28.512246,28.511869,28.515868
7/8/2019 10:35:01.331,28.502362,28.517901,28.512147,28.525408
7/8/2019 10:40:01.293,28.50164,28.525195,28.504001,28.49728
7/8/2019 10:45:01.051,28.498903,28.503755,28.492838,28.513245
7/8/2019 10:50:01.162,28.499559,28.504886,28.501427,28.523277
7/8/2019 10:55:01.453,28.501526,28.503165,28.507328,28.492494
7/8/2019 11:00:01.275,28.520392,28.498838,28.505017,28.51654
7/8/2019 11:05:01.376,28.521081,28.496166,28.505083,28.522162
7/8/2019 11:10:01.732,28.498018,28.504673,28.504312,28.496576
7/8/2019 11:15:01.361,28.504099,28.501509,28.527047,28.519441
7/8/2019 11:20:01.237,28.501739,28.510443,28.510049,28.514868
7/8/2019 11:25:01.831,28.514655,28.519818,28.501804,28.509771
7/8/2019 11:30:00.903,28.513229,28.524687,28.510115,28.500657
7/8/2019 11:35:01.556,28.50705,28.504853,28.512164,28.506574
7/8/2019 11:40:01.018,28.51218,28.499969,28.509852,28.516671
7/8/2019 11:45:01.365,28.500509,28.500952,28.52013,28.527096
7/8/2019 11:50:02.000,28.496428,28.50482,28.507804,28.510688
7/8/2019 11:55:01.644,28.500805,28.507066,28.502067,28.499919
7/8/2019 12:00:00.954,28.519343,28.50046,28.507509,28.515507
7/8/2019 12:05:00.940,28.510885,28.503722,28.514016,28.520507
7/8/2019 12:10:01.635,28.514393,28.505673,28.52272,28.521097
7/8/2019 12:15:01.117,28.513655,28.510721,28.498706,28.501493
7/8/2019 12:20:01.147,28.504001,28.515786,28.499608,28.521572
7/8/2019 12:25:01.707,28.508951,28.510721,28.503706,28.525277
7/8/2019 12:30:01.125,28.508148,28.509607,28.507623,28.499985
7/8/2019 12:35:01.485,28.510623,28.513836,28.503181,28.509443
